Date,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Hour,Seasons,Rented Bike Count
17/06/2018,21.7,74,1.4,920,0.0,0.0,0.0,No Holiday,23,Summer,1323
18/06/2018,21.3,74,1.4,963,0.0,0.0,0.0,No Holiday,0,Summer,917
18/06/2018,21.0,74,0.5,990,0.0,0.0,0.0,No Holiday,1,Summer,547
18/06/2018,20.7,76,0.3,920,0.0,0.0,0.0,No Holiday,2,Summer,436
18/06/2018,20.5,77,0.5,865,0.0,0.0,0.0,No Holiday,3,Summer,202
18/06/2018,20.2,78,0.7,884,0.0,0.0,0.0,No Holiday,4,Summer,164
18/06/2018,20.0,80,0.3,824,0.0,0.0,0.0,No Holiday,5,Summer,383
18/06/2018,20.0,78,0.4,752,0.05,0.0,0.0,No Holiday,6,Summer,779
18/06/2018,20.6,76,0.5,786,0.3,0.0,0.0,No Holiday,7,Summer,1590
18/06/2018,22.7,65,0.7,759,1.05,0.0,0.0,No Holiday,8,Summer,2357
18/06/2018,24.7,59,1.1,616,1.8,0.0,0.0,No Holiday,9,Summer,1263
18/06/2018,26.1,53,0.9,554,2.14,0.0,0.0,No Holiday,10,Summer,822
18/06/2018,27.3,45,2.4,846,2.84,0.0,0.0,No Holiday,11,Summer,915
18/06/2018,28.4,45,2.2,649,2.92,0.0,0.0,No Holiday,12,Summer,988
18/06/2018,29.4,42,1.7,689,3.1,0.0,0.0,No Holiday,13,Summer,938
18/06/2018,29.8,36,2.0,1382,2.63,0.0,0.0,No Holiday,14,Summer,997
18/06/2018,30.5,34,2.8,1590,2.87,0.0,0.0,No Holiday,15,Summer,1177
18/06/2018,30.5,34,2.9,1830,2.51,0.0,0.0,No Holiday,16,Summer,1401
18/06/2018,29.5,36,3.7,1786,1.94,0.0,0.0,No Holiday,17,Summer,2040
18/06/2018,29.2,35,2.7,1900,1.27,0.0,0.0,No Holiday,18,Summer,746
18/06/2018,28.1,38,2.6,2000,0.63,0.0,0.0,No Holiday,19,Summer,1557
18/06/2018,25.7,43,2.1,2000,0.12,0.0,0.0,No Holiday,20,Summer,2515
18/06/2018,23.8,48,2.0,2000,0.0,0.0,0.0,No Holiday,21,Summer,1702
18/06/2018,22.9,56,1.3,1927,0.0,0.0,0.0,No Holiday,22,Summer,1373
18/06/2018,22.3,59,1.1,1892,0.0,0.0,0.0,No Holiday,23,Summer,1732
19/06/2018,21.5,63,1.0,1740,0.0,0.0,0.0,No Holiday,0,Summer,1055
19/06/2018,20.9,66,0.8,1528,0.0,0.0,0.0,No Holiday,1,Summer,766
19/06/2018,20.2,71,1.2,1414,0.0,0.0,0.0,No Holiday,2,Summer,527
19/06/2018,19.9,69,1.4,1179,0.0,0.0,0.0,No Holiday,3,Summer,369
19/06/2018,19.7,73,1.6,848,0.0,0.0,0.0,No Holiday,4,Summer,268
19/06/2018,19.4,77,0.8,831,0.0,0.0,0.0,No Holiday,5,Summer,317
19/06/2018,19.1,75,0.4,1039,0.08,0.0,0.0,No Holiday,6,Summer,746
19/06/2018,19.9,72,0.6,840,0.32,0.0,0.0,No Holiday,7,Summer,1616
19/06/2018,21.1,66,1.0,797,0.62,0.0,0.0,No Holiday,8,Summer,2430
19/06/2018,22.4,62,0.9,761,0.93,0.0,0.0,No Holiday,9,Summer,1381
19/06/2018,23.7,56,1.6,1074,1.34,0.0,0.0,No Holiday,10,Summer,937
19/06/2018,24.6,53,1.4,1472,1.67,0.0,0.0,No Holiday,11,Summer,1014
19/06/2018,25.8,48,1.5,1487,2.31,0.0,0.0,No Holiday,12,Summer,1224
19/06/2018,26.6,46,2.9,1482,2.31,0.0,0.0,No Holiday,13,Summer,1230
19/06/2018,27.2,44,2.9,1377,2.59,0.0,0.0,No Holiday,14,Summer,1258
19/06/2018,26.7,42,2.6,1634,1.89,0.0,0.0,No Holiday,15,Summer,1363
19/06/2018,26.1,46,3.0,1728,1.55,0.0,0.0,No Holiday,16,Summer,1700
19/06/2018,25.1,51,2.4,1714,1.15,0.0,0.0,No Holiday,17,Summer,2328
19/06/2018,24.1,57,2.9,1301,0.56,0.0,0.0,No Holiday,18,Summer,3556
19/06/2018,23.3,59,2.6,1214,0.28,0.0,0.0,No Holiday,19,Summer,2809
19/06/2018,22.4,62,2.2,1041,0.05,0.0,0.0,No Holiday,20,Summer,2525
19/06/2018,21.6,66,2.4,962,0.0,0.0,0.0,No Holiday,21,Summer,2378
19/06/2018,20.8,71,2.1,800,0.0,0.0,0.0,No Holiday,22,Summer,2096
19/06/2018,20.1,73,1.9,771,0.0,0.0,0.0,No Holiday,23,Summer,1456
20/06/2018,19.7,71,2.0,1330,0.0,0.0,0.0,No Holiday,0,Summer,1030
20/06/2018,19.6,73,1.4,958,0.0,0.0,0.0,No Holiday,1,Summer,803
20/06/2018,19.6,78,0.8,662,0.0,0.0,0.0,No Holiday,2,Summer,576
20/06/2018,19.4,79,0.8,563,0.0,0.0,0.0,No Holiday,3,Summer,340
20/06/2018,19.1,82,1.5,471,0.0,0.0,0.0,No Holiday,4,Summer,249
20/06/2018,19.1,83,2.0,457,0.0,0.0,0.0,No Holiday,5,Summer,336
20/06/2018,19.4,83,1.6,448,0.03,0.0,0.0,No Holiday,6,Summer,714
20/06/2018,20.0,77,1.7,595,0.29,0.0,0.0,No Holiday,7,Summer,1629
20/06/2018,20.6,77,1.2,566,0.53,0.0,0.0,No Holiday,8,Summer,2440
20/06/2018,21.1,73,2.0,623,0.43,0.0,0.0,No Holiday,9,Summer,1401
20/06/2018,22.2,70,3.1,740,1.44,0.0,0.0,No Holiday,10,Summer,1002
20/06/2018,23.7,56,2.4,1070,2.33,0.0,0.0,No Holiday,11,Summer,1100
20/06/2018,25.2,53,3.3,976,3.38,0.0,0.0,No Holiday,12,Summer,1252
20/06/2018,26.2,51,3.2,1078,3.36,0.0,0.0,No Holiday,13,Summer,1184
20/06/2018,27.5,47,2.7,990,3.24,0.0,0.0,No Holiday,14,Summer,1158
20/06/2018,27.9,45,3.6,1558,3.04,0.0,0.0,No Holiday,15,Summer,1266
20/06/2018,28.2,48,3.9,1103,2.55,0.0,0.0,No Holiday,16,Summer,1600
20/06/2018,28.0,50,3.2,1137,1.93,0.0,0.0,No Holiday,17,Summer,2289
20/06/2018,27.0,55,3.1,1246,1.26,0.0,0.0,No Holiday,18,Summer,3384
20/06/2018,25.6,61,2.7,1236,0.6,0.0,0.0,No Holiday,19,Summer,2741
20/06/2018,23.3,68,3.6,895,0.11,0.0,0.0,No Holiday,20,Summer,2519
20/06/2018,21.6,74,3.3,758,0.0,0.0,0.0,No Holiday,21,Summer,2246
20/06/2018,20.6,78,3.0,684,0.0,0.0,0.0,No Holiday,22,Summer,1979
20/06/2018,20.1,82,3.6,494,0.0,0.0,0.0,No Holiday,23,Summer,1401
21/06/2018,20.0,83,2.6,547,0.0,0.0,0.0,No Holiday,0,Summer,1083
21/06/2018,20.1,82,1.2,582,0.0,0.0,0.0,No Holiday,1,Summer,794
21/06/2018,20.2,82,0.9,575,0.0,0.0,0.0,No Holiday,2,Summer,539
21/06/2018,20.0,83,1.7,607,0.0,0.0,0.0,No Holiday,3,Summer,394
21/06/2018,19.6,87,1.2,465,0.0,0.0,0.0,No Holiday,4,Summer,215
21/06/2018,19.4,82,2.1,677,0.0,0.0,0.0,No Holiday,5,Summer,308
21/06/2018,19.5,80,1.6,709,0.04,0.0,0.0,No Holiday,6,Summer,709
21/06/2018,19.9,74,1.7,683,0.21,0.0,0.0,No Holiday,7,Summer,1543
21/06/2018,21.4,65,1.9,821,1.15,0.0,0.0,No Holiday,8,Summer,2370
21/06/2018,22.7,59,2.0,940,1.77,0.0,0.0,No Holiday,9,Summer,1360
21/06/2018,23.9,57,2.1,977,2.54,0.0,0.0,No Holiday,10,Summer,922
21/06/2018,25.5,57,1.8,943,3.01,0.0,0.0,No Holiday,11,Summer,1066
21/06/2018,26.4,46,1.4,1103,3.26,0.0,0.0,No Holiday,12,Summer,1197
21/06/2018,27.3,33,3.4,1921,3.42,0.0,0.0,No Holiday,13,Summer,1147
21/06/2018,28.0,39,2.6,1833,3.14,0.0,0.0,No Holiday,14,Summer,1152
21/06/2018,28.3,40,3.2,1619,2.96,0.0,0.0,No Holiday,15,Summer,1276
21/06/2018,28.5,42,3.1,1622,2.62,0.0,0.0,No Holiday,16,Summer,1473
21/06/2018,28.4,43,3.3,1715,2.04,0.0,0.0,No Holiday,17,Summer,2176
21/06/2018,27.8,43,3.0,1933,1.35,0.0,0.0,No Holiday,18,Summer,3418
21/06/2018,26.9,42,2.4,2000,0.62,0.0,0.0,No Holiday,19,Summer,2811
21/06/2018,25.1,55,2.3,1779,0.08,0.0,0.0,No Holiday,20,Summer,2556
21/06/2018,23.8,63,1.5,1455,0.0,0.0,0.0,No Holiday,21,Summer,2436
21/06/2018,22.8,67,2.1,1042,0.0,0.0,0.0,No Holiday,22,Summer,2179
21/06/2018,21.9,59,2.6,1188,0.0,0.0,0.0,No Holiday,23,Summer,1497
22/06/2018,20.7,67,1.9,885,0.0,0.0,0.0,No Holiday,0,Summer,1137
22/06/2018,20.2,75,1.4,525,0.0,0.0,0.0,No Holiday,1,Summer,912
22/06/2018,19.8,80,1.5,370,0.0,0.0,0.0,No Holiday,2,Summer,602
22/06/2018,19.3,85,1.6,345,0.0,0.0,0.0,No Holiday,3,Summer,413
22/06/2018,19.1,86,1.4,322,0.0,0.0,0.0,No Holiday,4,Summer,268
22/06/2018,18.6,85,1.0,384,0.0,0.0,0.0,No Holiday,5,Summer,336
22/06/2018,18.2,83,0.6,448,0.06,0.0,0.0,No Holiday,6,Summer,710
22/06/2018,18.8,66,1.1,814,0.46,0.0,0.0,No Holiday,7,Summer,1529
22/06/2018,21.9,58,1.2,771,1.29,0.0,0.0,No Holiday,8,Summer,2283
22/06/2018,24.2,47,1.2,822,1.94,0.0,0.0,No Holiday,9,Summer,1284
22/06/2018,26.3,34,0.9,1792,2.57,0.0,0.0,No Holiday,10,Summer,902
22/06/2018,28.1,35,1.3,1608,3.02,0.0,0.0,No Holiday,11,Summer,1020
22/06/2018,29.8,28,1.3,1777,3.21,0.0,0.0,No Holiday,12,Summer,1116
22/06/2018,30.6,26,1.2,1792,3.17,0.0,0.0,No Holiday,13,Summer,1073
22/06/2018,31.6,25,2.3,1780,3.21,0.0,0.0,No Holiday,14,Summer,1087
22/06/2018,31.9,23,1.8,1977,2.57,0.0,0.0,No Holiday,15,Summer,1203
22/06/2018,30.8,31,3.8,1246,2.17,0.0,0.0,No Holiday,16,Summer,1466
22/06/2018,30.4,28,2.9,1834,1.9,0.0,0.0,No Holiday,17,Summer,2146
22/06/2018,29.3,27,3.4,1977,1.24,0.0,0.0,No Holiday,18,Summer,3365
22/06/2018,27.1,32,3.5,2000,0.52,0.0,0.0,No Holiday,19,Summer,2732
22/06/2018,25.4,31,2.5,2000,0.07,0.0,0.0,No Holiday,20,Summer,2493
22/06/2018,24.2,32,1.5,2000,0.0,0.0,0.0,No Holiday,21,Summer,2251
22/06/2018,23.3,32,1.1,2000,0.0,0.0,0.0,No Holiday,22,Summer,2103
22/06/2018,22.9,34,1.1,1810,0.0,0.0,0.0,No Holiday,23,Summer,1648
23/06/2018,22.7,36,1.5,2000,0.0,0.0,0.0,No Holiday,0,Summer,1322
23/06/2018,22.5,39,1.1,2000,0.0,0.0,0.0,No Holiday,1,Summer,1073
23/06/2018,22.3,37,1.8,2000,0.0,0.0,0.0,No Holiday,2,Summer,818
23/06/2018,22.0,42,0.2,1891,0.0,0.0,0.0,No Holiday,3,Summer,540
23/06/2018,21.6,47,0.4,1985,0.0,0.0,0.0,No Holiday,4,Summer,375
23/06/2018,21.1,48,0.3,2000,0.0,0.0,0.0,No Holiday,5,Summer,339
23/06/2018,21.0,48,0.6,2000,0.01,0.0,0.0,No Holiday,6,Summer,417
23/06/2018,21.3,44,0.5,1911,0.2,0.0,0.0,No Holiday,7,Summer,622
23/06/2018,22.6,42,0.7,1887,0.62,0.0,0.0,No Holiday,8,Summer,934
23/06/2018,24.3,37,1.1,1939,1.31,0.0,0.0,No Holiday,9,Summer,1072
23/06/2018,25.8,35,1.5,1900,1.66,0.0,0.0,No Holiday,10,Summer,1064
23/06/2018,27.5,31,1.9,1841,2.7,0.0,0.0,No Holiday,11,Summer,1229
23/06/2018,28.4,31,2.7,1849,2.93,0.0,0.0,No Holiday,12,Summer,1374
23/06/2018,27.9,41,3.9,1649,2.08,0.0,0.0,No Holiday,13,Summer,1483
23/06/2018,28.0,46,3.6,1401,2.88,0.0,0.0,No Holiday,14,Summer,1445
23/06/2018,28.4,43,3.1,1337,2.65,0.0,0.0,No Holiday,15,Summer,1589
23/06/2018,28.3,48,3.1,1232,2.41,0.0,0.0,No Holiday,16,Summer,1837
23/06/2018,28.1,49,3.2,1117,1.62,0.0,0.0,No Holiday,17,Summer,2101
23/06/2018,26.3,55,3.2,1119,0.64,0.0,0.0,No Holiday,18,Summer,2256
23/06/2018,25.7,59,2.8,1083,0.38,0.0,0.0,No Holiday,19,Summer,2288
23/06/2018,24.6,65,2.1,1018,0.1,0.0,0.0,No Holiday,20,Summer,2262
23/06/2018,23.8,68,2.2,694,0.0,0.0,0.0,No Holiday,21,Summer,2175
23/06/2018,23.0,74,2.4,473,0.0,0.0,0.0,No Holiday,22,Summer,1932
23/06/2018,22.5,77,2.7,396,0.0,0.0,0.0,No Holiday,23,Summer,1402
24/06/2018,22.0,81,1.6,374,0.0,0.0,0.0,No Holiday,0,Summer,849
24/06/2018,21.5,83,1.3,345,0.0,0.0,0.0,No Holiday,1,Summer,545
24/06/2018,20.9,87,1.8,222,0.0,0.0,0.0,No Holiday,2,Summer,1254
24/06/2018,20.6,91,0.8,194,0.0,0.0,0.0,No Holiday,3,Summer,644
24/06/2018,20.5,90,0.8,223,0.0,0.0,0.0,No Holiday,4,Summer,286
24/06/2018,20.3,87,1.0,251,0.0,0.0,0.0,No Holiday,5,Summer,235
24/06/2018,20.2,87,2.0,255,0.01,0.0,0.0,No Holiday,6,Summer,258
24/06/2018,20.5,82,0.8,338,0.16,0.0,0.0,No Holiday,7,Summer,369
24/06/2018,21.3,78,0.7,351,0.51,0.0,0.0,No Holiday,8,Summer,561
24/06/2018,23.1,68,1.9,482,1.64,0.0,0.0,No Holiday,9,Summer,734
24/06/2018,25.0,60,1.5,570,2.33,0.0,0.0,No Holiday,10,Summer,763
24/06/2018,27.1,52,2.1,557,2.82,0.0,0.0,No Holiday,11,Summer,870
24/06/2018,28.9,40,2.3,809,3.15,0.0,0.0,No Holiday,12,Summer,1042
24/06/2018,30.6,31,2.7,1240,3.24,0.0,0.0,No Holiday,13,Summer,1062
24/06/2018,31.6,34,2.9,1050,3.12,0.0,0.0,No Holiday,14,Summer,1064
24/06/2018,31.8,31,3.4,1400,2.85,0.0,0.0,No Holiday,15,Summer,1213
24/06/2018,31.3,32,3.2,1427,2.38,0.0,0.0,No Holiday,16,Summer,1471
24/06/2018,30.9,34,2.5,1640,1.79,0.0,0.0,No Holiday,17,Summer,1754
24/06/2018,29.8,35,3.3,1805,1.15,0.0,0.0,No Holiday,18,Summer,2094
24/06/2018,27.8,41,2.7,1990,0.45,0.0,0.0,No Holiday,19,Summer,2290
24/06/2018,26.1,49,1.9,1960,0.1,0.0,0.0,No Holiday,20,Summer,2387
24/06/2018,24.5,71,1.7,1295,0.0,0.0,0.0,No Holiday,21,Summer,2153
24/06/2018,23.9,72,0.8,1098,0.0,0.0,0.0,No Holiday,22,Summer,1801
24/06/2018,23.3,75,2.0,890,0.0,0.0,0.0,No Holiday,23,Summer,1329
25/06/2018,22.9,79,0.6,715,0.0,0.0,0.0,No Holiday,0,Summer,962
25/06/2018,22.5,80,1.1,619,0.0,0.0,0.0,No Holiday,1,Summer,585
25/06/2018,22.3,80,0.8,709,0.0,0.0,0.0,No Holiday,2,Summer,424
25/06/2018,22.0,83,0.5,684,0.0,0.0,0.0,No Holiday,3,Summer,264
25/06/2018,21.8,82,0.7,702,0.0,0.0,0.0,No Holiday,4,Summer,199
25/06/2018,21.5,84,0.3,569,0.0,0.0,0.0,No Holiday,5,Summer,338
25/06/2018,21.3,81,0.7,604,0.05,0.0,0.0,No Holiday,6,Summer,785
25/06/2018,22.1,74,0.3,830,0.37,0.0,0.0,No Holiday,7,Summer,1620
25/06/2018,23.8,66,0.9,960,0.74,0.0,0.0,No Holiday,8,Summer,2331
25/06/2018,25.4,61,1.0,1079,1.28,0.0,0.0,No Holiday,9,Summer,1293
25/06/2018,26.4,55,0.9,901,1.16,0.0,0.0,No Holiday,10,Summer,878
25/06/2018,27.8,46,1.3,912,1.77,0.0,0.0,No Holiday,11,Summer,968
25/06/2018,29.8,42,2.1,1220,2.9,0.0,0.0,No Holiday,12,Summer,1039
25/06/2018,31.2,36,2.0,1022,2.91,0.0,0.0,No Holiday,13,Summer,1073
25/06/2018,32.3,35,1.8,982,2.71,0.0,0.0,No Holiday,14,Summer,1016
25/06/2018,32.7,31,1.7,1243,2.3,0.0,0.0,No Holiday,15,Summer,1184
25/06/2018,32.2,39,2.8,928,1.74,0.0,0.0,No Holiday,16,Summer,1407
25/06/2018,31.5,42,2.3,990,1.36,0.0,0.0,No Holiday,17,Summer,2008
25/06/2018,30.7,43,1.6,931,0.74,0.0,0.0,No Holiday,18,Summer,3238
25/06/2018,29.8,45,1.5,956,0.32,0.0,0.0,No Holiday,19,Summer,2779
25/06/2018,28.8,54,1.1,964,0.09,0.0,0.0,No Holiday,20,Summer,2456
25/06/2018,27.9,55,0.5,1083,0.0,0.0,0.0,No Holiday,21,Summer,2372
25/06/2018,27.4,55,0.3,1001,0.0,0.0,0.0,No Holiday,22,Summer,2046
25/06/2018,27.2,55,0.7,920,0.0,0.0,0.0,No Holiday,23,Summer,1437
26/06/2018,26.9,61,1.5,805,0.0,0.0,0.0,No Holiday,0,Summer,1052
26/06/2018,26.7,50,1.8,884,0.0,0.0,0.0,No Holiday,1,Summer,783
26/06/2018,26.1,51,1.7,760,0.0,0.0,0.0,No Holiday,2,Summer,524
26/06/2018,25.4,50,1.1,870,0.0,0.0,0.0,No Holiday,3,Summer,353
26/06/2018,24.7,49,1.0,1293,0.0,0.0,0.0,No Holiday,4,Summer,143
26/06/2018,23.7,64,0.9,876,0.0,0.1,0.0,No Holiday,5,Summer,45
26/06/2018,22.5,83,0.8,537,0.0,0.4,0.0,No Holiday,6,Summer,37
26/06/2018,21.2,87,0.8,376,0.03,1.5,0.0,No Holiday,7,Summer,49
26/06/2018,20.8,94,1.0,159,0.05,3.5,0.0,No Holiday,8,Summer,53
26/06/2018,20.3,96,1.1,143,0.06,6.5,0.0,No Holiday,9,Summer,19
26/06/2018,20.3,97,1.0,103,0.12,9.5,0.0,No Holiday,10,Summer,9
26/06/2018,20.4,97,1.4,129,0.09,16.0,0.0,No Holiday,11,Summer,11
26/06/2018,20.5,97,1.8,257,0.15,5.0,0.0,No Holiday,12,Summer,10
26/06/2018,20.5,97,1.2,338,0.11,14.5,0.0,No Holiday,13,Summer,24
26/06/2018,21.0,97,0.7,381,0.26,2.5,0.0,No Holiday,14,Summer,26
26/06/2018,21.5,97,0.6,311,0.21,4.5,0.0,No Holiday,15,Summer,65
26/06/2018,23.3,96,3.4,441,0.08,1.0,0.0,No Holiday,16,Summer,56
26/06/2018,24.0,95,5.0,362,0.07,2.0,0.0,No Holiday,17,Summer,113
26/06/2018,24.1,95,4.4,261,0.03,1.0,0.0,No Holiday,18,Summer,156
26/06/2018,24.2,94,4.7,242,0.03,1.5,0.0,No Holiday,19,Summer,203
26/06/2018,24.1,94,4.5,214,0.0,0.5,0.0,No Holiday,20,Summer,199
26/06/2018,23.5,94,4.6,227,0.0,1.5,0.0,No Holiday,21,Summer,275
26/06/2018,22.4,95,4.1,222,0.0,0.0,0.0,No Holiday,22,Summer,443
26/06/2018,21.6,89,4.3,698,0.0,0.0,0.0,No Holiday,23,Summer,552
27/06/2018,20.5,94,3.7,896,0.0,0.0,0.0,No Holiday,0,Summer,513
27/06/2018,20.0,96,3.0,182,0.0,0.1,0.0,No Holiday,1,Summer,254
27/06/2018,19.6,97,2.6,201,0.0,0.4,0.0,No Holiday,2,Summer,164
27/06/2018,19.4,97,2.9,282,0.0,0.0,0.0,No Holiday,3,Summer,152
27/06/2018,19.2,97,1.0,217,0.0,0.5,0.0,No Holiday,4,Summer,110
27/06/2018,19.1,97,1.2,402,0.0,0.0,0.0,No Holiday,5,Summer,162
27/06/2018,19.2,97,1.5,157,0.0,0.0,0.0,No Holiday,6,Summer,417
27/06/2018,19.3,98,1.0,188,0.06,0.0,0.0,No Holiday,7,Summer,1084
27/06/2018,19.7,97,1.5,200,0.25,0.0,0.0,No Holiday,8,Summer,1995
27/06/2018,20.0,96,1.6,287,0.39,0.0,0.0,No Holiday,9,Summer,1238
27/06/2018,21.4,85,1.1,596,1.34,0.0,0.0,No Holiday,10,Summer,862
27/06/2018,23.4,73,1.3,827,2.38,0.0,0.0,No Holiday,11,Summer,1015
27/06/2018,24.1,73,2.2,992,2.15,0.0,0.0,No Holiday,12,Summer,1145
27/06/2018,24.9,69,2.2,850,2.14,0.0,0.0,No Holiday,13,Summer,1234
27/06/2018,24.7,72,2.9,720,1.45,0.0,0.0,No Holiday,14,Summer,1243
27/06/2018,25.5,68,2.4,638,1.61,0.0,0.0,No Holiday,15,Summer,1362
27/06/2018,25.0,74,2.2,578,0.52,0.0,0.0,No Holiday,16,Summer,1618
27/06/2018,25.1,70,2.2,796,0.48,0.0,0.0,No Holiday,17,Summer,2115
27/06/2018,25.0,69,1.5,1125,0.52,0.0,0.0,No Holiday,18,Summer,3172
27/06/2018,24.9,70,1.8,1131,0.24,0.0,0.0,No Holiday,19,Summer,2487
27/06/2018,24.2,72,1.4,833,0.03,0.0,0.0,No Holiday,20,Summer,2274
27/06/2018,23.3,71,1.3,1145,0.0,0.0,0.0,No Holiday,21,Summer,2200
27/06/2018,22.7,77,2.0,1099,0.0,0.0,0.0,No Holiday,22,Summer,1959
27/06/2018,22.3,83,2.6,490,0.0,0.0,0.0,No Holiday,23,Summer,980
28/06/2018,22.2,84,1.1,482,0.0,0.0,0.0,No Holiday,0,Summer,561
28/06/2018,22.2,84,0.3,610,0.0,0.0,0.0,No Holiday,1,Summer,1068
28/06/2018,22.4,84,0.6,667,0.0,0.0,0.0,No Holiday,2,Summer,652
28/06/2018,22.4,86,0.6,618,0.0,0.0,0.0,No Holiday,3,Summer,344
28/06/2018,22.3,88,0.9,298,0.0,0.0,0.0,No Holiday,4,Summer,233
28/06/2018,22.1,93,0.4,333,0.0,0.0,0.0,No Holiday,5,Summer,266
28/06/2018,22.0,90,0.4,373,0.04,0.1,0.0,No Holiday,6,Summer,594
28/06/2018,22.7,81,0.4,866,0.4,0.0,0.0,No Holiday,7,Summer,1391
28/06/2018,24.2,73,1.0,1581,0.96,0.0,0.0,No Holiday,8,Summer,2288
28/06/2018,24.8,75,1.1,1418,0.63,0.0,0.0,No Holiday,9,Summer,1246
28/06/2018,25.3,70,0.6,1386,0.7,0.0,0.0,No Holiday,10,Summer,826
28/06/2018,26.5,64,1.8,1806,1.3,0.0,0.0,No Holiday,11,Summer,938
28/06/2018,27.0,68,2.0,1863,1.3,0.0,0.0,No Holiday,12,Summer,1158
28/06/2018,27.2,68,1.8,1575,1.1,0.0,0.0,No Holiday,13,Summer,1040
28/06/2018,27.1,72,3.0,1126,0.91,0.0,0.0,No Holiday,14,Summer,1030
28/06/2018,26.4,76,3.7,1370,1.01,0.0,0.0,No Holiday,15,Summer,1209
28/06/2018,25.2,81,3.6,961,0.5,0.0,0.0,No Holiday,16,Summer,766
28/06/2018,22.2,92,1.2,254,0.11,4.9,0.0,No Holiday,17,Summer,65
28/06/2018,20.6,97,0.7,222,0.14,21.5,0.0,No Holiday,18,Summer,596
28/06/2018,20.9,97,1.0,1747,0.19,0.0,0.0,No Holiday,19,Summer,944
28/06/2018,21.0,96,0.1,1431,0.02,0.0,0.0,No Holiday,20,Summer,1039
28/06/2018,21.3,94,0.3,1314,0.0,0.0,0.0,No Holiday,21,Summer,1223
28/06/2018,21.6,94,1.1,766,0.0,0.0,0.0,No Holiday,22,Summer,1239
28/06/2018,21.7,96,0.3,293,0.0,0.0,0.0,No Holiday,23,Summer,931
29/06/2018,21.9,95,1.9,357,0.0,0.0,0.0,No Holiday,0,Summer,470
29/06/2018,22.0,96,0.1,387,0.0,0.1,0.0,No Holiday,1,Summer,460
29/06/2018,22.2,96,0.8,269,0.0,0.2,0.0,No Holiday,2,Summer,345
29/06/2018,22.3,96,1.2,290,0.0,0.1,0.0,No Holiday,3,Summer,227
29/06/2018,22.3,96,0.0,278,0.0,0.1,0.0,No Holiday,4,Summer,123
29/06/2018,22.1,97,0.5,152,0.0,1.5,0.0,No Holiday,5,Summer,133
29/06/2018,21.9,97,0.2,190,0.0,4.5,0.0,No Holiday,6,Summer,308
29/06/2018,22.0,97,0.9,269,0.03,0.0,0.0,No Holiday,7,Summer,883
29/06/2018,22.2,95,1.6,389,0.26,0.0,0.0,No Holiday,8,Summer,2028
29/06/2018,22.9,86,1.7,538,0.76,0.0,0.0,No Holiday,9,Summer,1195
29/06/2018,24.4,76,2.1,617,1.58,0.0,0.0,No Holiday,10,Summer,913
29/06/2018,24.8,74,1.8,644,1.41,0.0,0.0,No Holiday,11,Summer,956
29/06/2018,26.1,67,2.2,758,2.15,0.0,0.0,No Holiday,12,Summer,1168
29/06/2018,26.8,65,2.0,732,2.37,0.0,0.0,No Holiday,13,Summer,1117
29/06/2018,27.8,57,2.1,760,2.62,0.0,0.0,No Holiday,14,Summer,1175
29/06/2018,28.4,63,2.8,742,2.47,0.0,0.0,No Holiday,15,Summer,1209
29/06/2018,29.0,57,2.3,987,2.36,0.0,0.0,No Holiday,16,Summer,1554
29/06/2018,28.5,60,2.6,1014,1.33,0.0,0.0,No Holiday,17,Summer,2099
29/06/2018,28.1,60,1.9,959,1.05,0.0,0.0,No Holiday,18,Summer,3113
29/06/2018,27.1,64,1.1,829,0.28,0.0,0.0,No Holiday,19,Summer,2602
29/06/2018,26.2,70,1.5,792,0.12,0.0,0.0,No Holiday,20,Summer,2339
29/06/2018,25.2,75,1.4,644,0.0,0.0,0.0,No Holiday,21,Summer,2225
29/06/2018,24.2,80,1.3,500,0.0,0.0,0.0,No Holiday,22,Summer,2103
29/06/2018,23.5,83,1.4,436,0.0,0.0,0.0,No Holiday,23,Summer,1552
30/06/2018,23.0,84,1.9,375,0.0,0.0,0.0,No Holiday,0,Summer,1275
30/06/2018,22.6,85,0.3,323,0.0,0.0,0.0,No Holiday,1,Summer,1070
30/06/2018,22.2,88,1.0,295,0.0,0.0,0.0,No Holiday,2,Summer,859
30/06/2018,21.9,88,0.9,274,0.0,0.0,0.0,No Holiday,3,Summer,625
30/06/2018,21.7,93,0.1,244,0.0,0.0,0.0,No Holiday,4,Summer,382
30/06/2018,21.7,88,0.6,289,0.0,0.0,0.0,No Holiday,5,Summer,247
30/06/2018,22.1,85,0.5,303,0.01,0.1,0.0,No Holiday,6,Summer,310
30/06/2018,22.5,86,0.6,299,0.07,0.0,0.0,No Holiday,7,Summer,468
30/06/2018,23.4,81,0.5,313,0.37,0.0,0.0,No Holiday,8,Summer,825
30/06/2018,24.2,81,0.9,295,0.53,0.0,0.0,No Holiday,9,Summer,862
30/06/2018,25.1,73,0.9,358,0.66,0.0,0.0,No Holiday,10,Summer,933
30/06/2018,26.4,71,1.0,430,1.36,0.0,0.0,No Holiday,11,Summer,871
30/06/2018,25.2,94,2.8,166,0.39,6.4,0.0,No Holiday,12,Summer,858
